Title,Link,Job Type,Campany,Location
Senior Power BI Developer,https://wuzzuf.net/jobs/p/7H0koJwZTdTF-Senior-Power-BI-Developer-Softec-Technologies-Cairo-Egypt,Full TimeOn-site,Softec Technologies -,"Maadi, Cairo, Egypt "
Data Engineer,https://wuzzuf.net/jobs/p/g/V6yTlzD2ffPO-Data-Engineer-CIT-VERICASH-Cairo-Egypt,Full Time,CIT VERICASH -,"Cairo, Egypt "
Big Data AI Developer,https://wuzzuf.net/jobs/p/g/Vnb7E2NppERB-Big-Data-AI-Developer-CBS-Comprehensive-Business-Services-Riyadh-Saudi-Arabia,Full Time,CBS Comprehensive Business Services -,"Riyadh, Saudi Arabia "
Senior Data Engineer,https://wuzzuf.net/jobs/p/g/NmYbGFH1tTK8-Senior-Data-Engineer-SIGMA-EMEA-Cairo-Egypt,Full Time,SIGMA EMEA -,"Cairo, Egypt "
Big data & kubernetes administrator,https://wuzzuf.net/jobs/p/g/noUO4es70tUg-Big-data-kubernetes-administrator-CBS-Comprehensive-Business-Services-Riyadh-Saudi-Arabia,Full Time,CBS Comprehensive Business Services -,"Riyadh, Saudi Arabia "
Data Governance Engineer_VOIS,https://wuzzuf.net/jobs/p/g/CSxkhZZ3O9m9-Data-Governance-EngineerVOIS-VOIS-Cairo-Egypt,Full Time,_VOIS -,"Cairo, Egypt "
Network Data Analyst,https://wuzzuf.net/jobs/p/g/clqqxBUMeWsa-Network-Data-Analyst-Ookla-group-Cairo-Egypt,Full Time,Ookla group -,"Cairo, Egypt "
Network Data Analyst,https://wuzzuf.net/jobs/p/g/Hg2wuQqC0edJ-Network-Data-Analyst-ZiffDavis-LLC-Cairo-Egypt,Full Time,"ZiffDavis, LLC -","Cairo, Egypt "
Data Scientist,https://wuzzuf.net/jobs/p/g/9W12S2MNk5be-Data-Scientist-Mendel-ai-Cairo-Egypt,Full Time,Mendel.ai -,"Cairo, Egypt "
Associate - Data Analytics,https://wuzzuf.net/jobs/p/g/mVH1oomD08tA-Associate---Data-Analytics-D360-Bank-Riyadh-Saudi-Arabia,Full Time,D360 Bank -,"Riyadh, Saudi Arabia "
Data Analyst/Scientist - Private Equity,https://wuzzuf.net/jobs/p/g/E1coYIY3PG2x-Data-AnalystScientist---Private-Equity-Skill-Farm-Dubai-United-Arab-Emirates,Full Time,Skill Farm -,"Dubai, United Arab Emirates "
Data Analyst - Project Management,https://wuzzuf.net/jobs/p/g/LAE46FtudQ8r-Data-Analyst---Project-Management-Skill-Farm-Cairo-Egypt,Full Time,Skill Farm -,"Cairo, Egypt "
Junior Data Analyst,https://wuzzuf.net/jobs/p/g/VqcFnO9WM2Uz-Junior-Data-Analyst-Skill-Farm-Dubai-United-Arab-Emirates,Full Time,Skill Farm -,"Dubai, United Arab Emirates "
Data and Business Analyst,https://wuzzuf.net/jobs/p/g/TtEqr90fdKPF-Data-and-Business-Analyst-HP---United-Arab-Emirates-Riyadh-Saudi-Arabia,Full Time,HP - United Arab Emirates -,"Riyadh, Saudi Arabia "
Remote Work-From-Home Data Entry Role,https://wuzzuf.net/jobs/p/g/4vMmyWBKiNcg-Remote-Work-From-Home-Data-Entry-Role-Boree-Potash-Pty-Ltd-Riyadh-Saudi-Arabia,Full Time,Boree Potash Pty Ltd -,"Riyadh, Saudi Arabia "
"Manager, Data Quality",https://wuzzuf.net/jobs/p/g/AKfXbocxZy2J-Manager-Data-Quality-ROSHN-l-روشن-Riyadh-Saudi-Arabia,Full Time,ROSHN l روشن -,"Riyadh, Saudi Arabia "
Remote Data Entry Opportunities Work-From-Home,https://wuzzuf.net/jobs/p/g/RROzfOSFDgfR-Remote-Data-Entry-Opportunities-Work-From-Home-Boree-Potash-Pty-Ltd-Dubai-United-Arab-Emirates,Full Time,Boree Potash Pty Ltd -,"Dubai, United Arab Emirates "
Remote Work-From-Home Data Entry Job,https://wuzzuf.net/jobs/p/g/4VWs4DwcAGqj-Remote-Work-From-Home-Data-Entry-Job-Boree-Potash-Pty-Ltd-Ras-al-Khaimah-United-Arab-Emirates,Full Time,Boree Potash Pty Ltd -,"Ras al-Khaimah, United Arab Emirates "
Work-From-Home Data Entry Positions,https://wuzzuf.net/jobs/p/g/BrBMcfL9VaOr-Work-From-Home-Data-Entry-Positions-Boree-Potash-Pty-Ltd-Al-Bahah-Saudi-Arabia,Full Time,Boree Potash Pty Ltd -,"Al Bahah, Saudi Arabia "
Part-Time/Full-Time Remote Work For Data Entry,https://wuzzuf.net/jobs/p/g/YOrxUsiaHAv8-Part-TimeFull-Time-Remote-Work-For-Data-Entry-Boree-Potash-Pty-Ltd-Dubai-United-Arab-Emirates,Part Time,Boree Potash Pty Ltd -,"Dubai, United Arab Emirates "
Work-From-Home Data Entry Positions (Entry Level),https://wuzzuf.net/jobs/p/g/mkjsjDzNdieH-Work-From-Home-Data-Entry-Positions-Entry-Level-Boree-Potash-Pty-Ltd-Dubai-United-Arab-Emirates,Full Time,Boree Potash Pty Ltd -,"Dubai, United Arab Emirates "
Part-Time/Full-Time Remote Data Entry Clerk,https://wuzzuf.net/jobs/p/g/Jz0vz1E8nAin-Part-TimeFull-Time-Remote-Data-Entry-Clerk-Boree-Potash-Pty-Ltd-Al-Bahah-Saudi-Arabia,Part Time,Boree Potash Pty Ltd -,"Al Bahah, Saudi Arabia "
Remote Data Entry Work - Part Time/Full Time,https://wuzzuf.net/jobs/p/g/3DcsNA85w9CB-Remote-Data-Entry-Work---Part-TimeFull-Time-Boree-Potash-Pty-Ltd-Riyadh-Saudi-Arabia,Part Time,Boree Potash Pty Ltd -,"Riyadh, Saudi Arabia "
ASC - Data Scientist,https://wuzzuf.net/jobs/p/g/aiKMhphCmG8j-ASC---Data-Scientist-WhiteCrow-Research-Riyadh-Saudi-Arabia,Full Time,WhiteCrow Research -,"Riyadh, Saudi Arabia "
Remote Data Entry Positions (Work-From-Home),https://wuzzuf.net/jobs/p/g/yEnwvez5lgg8-Remote-Data-Entry-Positions-Work-From-Home-Boree-Potash-Pty-Ltd-Riyadh-Saudi-Arabia,Full Time,Boree Potash Pty Ltd -,"Riyadh, Saudi Arabia "
"Head of Data Governance - up to 150,000 GBP - Banking Sector – Bahrain - Ref: 24012",https://wuzzuf.net/jobs/p/g/zu5acXHUzs66-Head-of-Data-Governance---up-to-150000-GBP---Banking-Sector-–-Bahrain---Ref-24012-Howard-Lock-Consulting-Ltd-Dubai-United-Arab-Emirates,Full Time,Howard Lock Consulting Ltd -,"Dubai, United Arab Emirates "
Data Architect - AWS,https://wuzzuf.net/jobs/p/g/yjqKWaM78m4t-Data-Architect---AWS-Rackspace-Technology-Alexandria-Egypt,Full Time,Rackspace Technology -,"Alexandria, Egypt "
Data Steward,https://wuzzuf.net/jobs/p/g/mudWWpfoPbnr-Data-Steward-Coca-Cola-HBC-Cairo-Egypt,Full Time,Coca-Cola HBC -,"Cairo, Egypt "
INFRASTRUCTURE AND DATA CENTER ADMINISTRATOR,https://wuzzuf.net/jobs/p/g/pqq0nZzFutGB-INFRASTRUCTURE-AND-DATA-CENTER-ADMINISTRATOR-Duncan-Ross-Consulting-Riyadh-Saudi-Arabia,Full Time,Duncan & Ross Consulting -,"Riyadh, Saudi Arabia "
Product Owner - Data,https://wuzzuf.net/jobs/p/g/MH4AGoo0rwvD-Product-Owner---Data-Lab49-Dubai-United-Arab-Emirates,Full Time,Lab49 -,"Dubai, United Arab Emirates "
Remote Data Entry Associate (Work From Home),https://wuzzuf.net/jobs/p/g/Hi4dz2Pgpe6C-Remote-Data-Entry-Associate-Work-From-Home-AutenticoMultinivel-com-Riyadh-Saudi-Arabia,Full Time,AutenticoMultinivel.com -,"Riyadh, Saudi Arabia "
Growth Lead - Data & Media (MENA),https://wuzzuf.net/jobs/p/g/gCV7UMyzgDbg-Growth-Lead---Data-Media-MENA-MediaMonks-Dubai-United-Arab-Emirates,Full Time,MediaMonks -,"Dubai, United Arab Emirates "
Data Entry Roles Remote Work (Part-Time/Full-Time),https://wuzzuf.net/jobs/p/g/Xjc7Vq9AnWFr-Data-Entry-Roles-Remote-Work-Part-TimeFull-Time-AutenticoMultinivel-com-Riyadh-Saudi-Arabia,Part Time,AutenticoMultinivel.com -,"Riyadh, Saudi Arabia "
Data Entry Analyst (Remote Work From Home Role),https://wuzzuf.net/jobs/p/g/k8SDYL9gdroT-Data-Entry-Analyst-Remote-Work-From-Home-Role-AutenticoMultinivel-com-Dubai-United-Arab-Emirates,Full Time,AutenticoMultinivel.com -,"Dubai, United Arab Emirates "
Senior Data Engineer,https://wuzzuf.net/jobs/p/g/b0iWWcfx4a3o-Senior-Data-Engineer-Brightly-Cairo-Egypt,Full Time,Brightly -,"Cairo, Egypt "
BI & Data Senior Manager,https://wuzzuf.net/jobs/p/g/vcPE3qSkqLAY-BI-Data-Senior-Manager-Magrabi-Retail-Cairo-Egypt,Full Time,Magrabi Retail -,"Cairo, Egypt "
Data Architect,https://wuzzuf.net/jobs/p/g/KGkcMtlcovLf-Data-Architect-HR-Ways---Hiring-Tech-Talent-Dubai-United-Arab-Emirates,Full Time,HR Ways - Hiring Tech Talent -,"Dubai, United Arab Emirates "
Python Data Enginer,https://wuzzuf.net/jobs/p/g/Bw6T3uUSl1dJ-Python-Data-Enginer-Virtusa-Dubai-United-Arab-Emirates,Full Time,Virtusa -,"Dubai, United Arab Emirates "
IT Engineer - Data Center,https://wuzzuf.net/jobs/p/g/VuMUfbpz3LOG-IT-Engineer---Data-Center-ENGIE-Middle-East-Dubai-United-Arab-Emirates,Full Time,ENGIE Middle East -,"Dubai, United Arab Emirates "
BI & Data Senior Manager,https://wuzzuf.net/jobs/p/g/s7gzZQ4ZSN0Q-BI-Data-Senior-Manager-MAGRABi-Retail-Group-Cairo-Egypt,Full Time,MAGRABi Retail Group -,"Cairo, Egypt "
Admin Support Clerk (Remote Data Entry Work),https://wuzzuf.net/jobs/p/g/0y2qAP4e9xaI-Admin-Support-Clerk-Remote-Data-Entry-Work-Boree-Potash-Pty-Ltd-Dubai-United-Arab-Emirates,Full Time,Boree Potash Pty Ltd -,"Dubai, United Arab Emirates "
Geo Data Evaluator,https://wuzzuf.net/jobs/p/g/hF3vcDIpCsfD-Geo-Data-Evaluator-TELUS-International-AI-Data-Solutions-Riyadh-Saudi-Arabia,Part Time,TELUS International AI Data Solutions -,"Riyadh, Saudi Arabia "
Remote Work Opportunities Data Entry Role,https://wuzzuf.net/jobs/p/g/ln9ED2gY7RkE-Remote-Work-Opportunities-Data-Entry-Role-Boree-Potash-Pty-Ltd-Riyadh-Saudi-Arabia,Full Time,Boree Potash Pty Ltd -,"Riyadh, Saudi Arabia "
Remote Data Entry Positions Work-From-Home,https://wuzzuf.net/jobs/p/g/YqhZgx5eqLam-Remote-Data-Entry-Positions-Work-From-Home-Boree-Potash-Pty-Ltd-Riyadh-Saudi-Arabia,Full Time,Boree Potash Pty Ltd -,"Riyadh, Saudi Arabia "
Data Entry Roles Remote Work (Part-Time/Full-Time),https://wuzzuf.net/jobs/p/g/2OF9ibni6Npg-Data-Entry-Roles-Remote-Work-Part-TimeFull-Time-Boree-Potash-Pty-Ltd-Riyadh-Saudi-Arabia,Part Time,Boree Potash Pty Ltd -,"Riyadh, Saudi Arabia "
Remote Role (Data Entry Work From Home),https://wuzzuf.net/jobs/p/g/vpaggFRLmz1z-Remote-Role-Data-Entry-Work-From-Home-Boree-Potash-Pty-Ltd-Riyadh-Saudi-Arabia,Full Time,Boree Potash Pty Ltd -,"Riyadh, Saudi Arabia "
Principal Data Scientist,https://wuzzuf.net/jobs/p/g/b7RdeV98ItbT-Principal-Data-Scientist-Core42-Dubai-United-Arab-Emirates,Full Time,Core42 -,"Dubai, United Arab Emirates "
Digital Data Analyst (Entry Level),https://wuzzuf.net/jobs/p/g/bvWkGnGdmYbi-Digital-Data-Analyst-Entry-Level-Ponds-Hal-Knowledge-Doha-Qatar,Part Time,Ponds Hal Knowledge -,"Doha, Qatar "
Data Analyst,https://wuzzuf.net/jobs/p/g/zA0gEBvLo3VW-Data-Analyst-Truelancer-com-Riyadh-Saudi-Arabia,Full Time,Truelancer.com -,"Riyadh, Saudi Arabia "
Data Entry Specialist,https://wuzzuf.net/jobs/p/g/XKhEba6HCIMo-Data-Entry-Specialist-TheTalentPoint-Jobs-in-UAE-Middleeast-Dubai-United-Arab-Emirates,Full Time,TheTalentPoint | Jobs in UAE & Middleeast -,"Dubai, United Arab Emirates "
"Specialist I, Data & Business Analysis Job",https://wuzzuf.net/jobs/p/g/pK2bhgHlVyGe-Specialist-I-Data-Business-Analysis-Job-Tasnee-Riyadh-Saudi-Arabia,Full Time,Tasnee -,"Riyadh, Saudi Arabia "
Senior Data Scientist - Signal Processing,https://wuzzuf.net/jobs/p/g/vwWPXVfWGqrj-Senior-Data-Scientist---Signal-Processing-Halian-Dubai-United-Arab-Emirates,Full Time,Halian -,"Dubai, United Arab Emirates "
Work Remotely for Data Entry,https://wuzzuf.net/jobs/p/g/rDXTOLhHQ21l-Work-Remotely-for-Data-Entry-Alison-Phillips-Riyadh-Saudi-Arabia,Full Time,Alison Phillips -,"Riyadh, Saudi Arabia "
Head of Data & Analytics -  Large Retail Group,https://wuzzuf.net/jobs/p/g/TaQupJRr4v5r-Head-of-Data-Analytics---Large-Retail-Group-Right-Calibre-Consulting-Dubai-United-Arab-Emirates,Full Time,Right Calibre Consulting -,"Dubai, United Arab Emirates "
Remote Data Entry Work,https://wuzzuf.net/jobs/p/g/vsdIuSJhVBB3-Remote-Data-Entry-Work-Alison-Phillips-Riyadh-Saudi-Arabia,Full Time,Alison Phillips -,"Riyadh, Saudi Arabia "
Work-From-Home Data Entry Positions,https://wuzzuf.net/jobs/p/g/Aq8l0k77QWkc-Work-From-Home-Data-Entry-Positions-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Full Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
Part-Time/Full-Time Remote Data Entry Clerk,https://wuzzuf.net/jobs/p/g/9SdJkSbBXyCE-Part-TimeFull-Time-Remote-Data-Entry-Clerk-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Part Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
Data Entry Roles Remote Work (Part-Time/Full-Time),https://wuzzuf.net/jobs/p/g/TdAl9nDxYK2G-Data-Entry-Roles-Remote-Work-Part-TimeFull-Time-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Part Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
Remote Data Entry Work From Home - Part Time/Full Time,https://wuzzuf.net/jobs/p/g/Gs5CduAQFGnI-Remote-Data-Entry-Work-From-Home---Part-TimeFull-Time-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Part Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
Work-From-Home Data Entry Positions (Entry Level),https://wuzzuf.net/jobs/p/g/NmTCkgY3JAcD-Work-From-Home-Data-Entry-Positions-Entry-Level-City-Swap-Network-Inc-Dubai-United-Arab-Emirates,Full Time,"City Swap Network, Inc. -","Dubai, United Arab Emirates "
"QNB2863-Senior Manager, Data Analysis",https://wuzzuf.net/jobs/p/g/iZvhGt8ZFWuH-QNB2863-Senior-Manager-Data-Analysis-QNB-Group-Doha-Qatar,Full Time,QNB Group -,"Doha, Qatar "
"Specialist, Data Scientist",https://wuzzuf.net/jobs/p/g/iL3I2kU43qfz-Specialist-Data-Scientist-ROSHN-l-روشن-Riyadh-Saudi-Arabia,Full Time,ROSHN l روشن -,"Riyadh, Saudi Arabia "
Data Analyst,https://wuzzuf.net/jobs/p/g/n96W4SDXRUuU-Data-Analyst-Talent-Disruptors-Cairo-Egypt,Full Time,Talent Disruptors -,"Cairo, Egypt "
ETL Data Engineer,https://wuzzuf.net/jobs/p/g/AXv5TjkPHFXJ-ETL-Data-Engineer-Halian-Dubai-United-Arab-Emirates,Full Time,Halian -,"Dubai, United Arab Emirates "
Data Entry Jobs-Work From Home Remote,https://wuzzuf.net/jobs/p/g/TXyEQsqRkIKO-Data-Entry-Jobs-Work-From-Home-Remote-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Full Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
Data Entry Role-Remote,https://wuzzuf.net/jobs/p/g/OS0f2C4k8vrG-Data-Entry-Role-Remote-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Full Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
Data Entry- Work From Home Remote,https://wuzzuf.net/jobs/p/g/EjNvaBobPEHR-Data-Entry--Work-From-Home-Remote-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Full Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
Data Entry Operator Needed-Remote Work,https://wuzzuf.net/jobs/p/g/W4q5KFE27DBY-Data-Entry-Operator-Needed-Remote-Work-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Full Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
Data Insights Analyst,https://wuzzuf.net/jobs/p/g/4MKCrxNAs0Cc-Data-Insights-Analyst-Sonymusic-Dubai-United-Arab-Emirates,Full Time,Sonymusic -,"Dubai, United Arab Emirates "
Remote Positions - Accurate Data Entry Clerk,https://wuzzuf.net/jobs/p/g/OjB9bP23zeik-Remote-Positions---Accurate-Data-Entry-Clerk-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Full Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
"QNB2864-Senior Manager, Data Engineering",https://wuzzuf.net/jobs/p/g/PcrZgbN9bzv1-QNB2864-Senior-Manager-Data-Engineering-QNB-Group-Doha-Qatar,Full Time,QNB Group -,"Doha, Qatar "
Work From Home - Customer Support Data Entry Clerk,https://wuzzuf.net/jobs/p/g/tbc7HZGhxHOV-Work-From-Home---Customer-Support-Data-Entry-Clerk-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Full Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
Data Analyst - Information Technology,https://wuzzuf.net/jobs/p/g/8ZP1aBTE2lV5-Data-Analyst---Information-Technology-Atlantis-Resorts-Dubai-United-Arab-Emirates,Full Time,Atlantis Resorts -,"Dubai, United Arab Emirates "
Digital Data Analyst (Entry Level),https://wuzzuf.net/jobs/p/g/hbJacq8eYUM7-Digital-Data-Analyst-Entry-Level-Atlas-Knowledge-Voli-Riyadh-Saudi-Arabia,Part Time,Atlas Knowledge Voli -,"Riyadh, Saudi Arabia "
Senior Data Scientist,https://wuzzuf.net/jobs/p/g/MY2cSL4UAOvX-Senior-Data-Scientist-Valeo-Cairo-Egypt,Full Time,Valeo -,"Cairo, Egypt "
"Data Center Facility Engineer (Electrical/Mechanical), DCC Communities",https://wuzzuf.net/jobs/p/g/V7ejqmjnNTly-Data-Center-Facility-Engineer-ElectricalMechanical-DCC-Communities-Amazon-Data-Services-Emirates-LLC---Dubai-Branch---K71-Dubai-United-Arab-Emirates,Full Time,Amazon Data Services Emirates LLC - Dubai Branch - K71 -,"Dubai, United Arab Emirates "
Data privacy and application support,https://wuzzuf.net/jobs/p/g/5jyRm2j2Jue4-Data-privacy-and-application-support-Dicetek-LLC-Dubai-United-Arab-Emirates,Freelance / Project,Dicetek LLC -,"Dubai, United Arab Emirates "
Entry-Level Tasks (Remote Data Entry Operator),https://wuzzuf.net/jobs/p/g/aXHTYacL9QJD-Entry-Level-Tasks-Remote-Data-Entry-Operator-City-Swap-Network-Inc-Dubai-United-Arab-Emirates,Full Time,"City Swap Network, Inc. -","Dubai, United Arab Emirates "
Flexible Remote Work - Data Entry Operators,https://wuzzuf.net/jobs/p/g/fmXiiwFovsen-Flexible-Remote-Work---Data-Entry-Operators-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Full Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
Easy Remote Jobs - Data Entry Operator,https://wuzzuf.net/jobs/p/g/IsMwVXOpZ079-Easy-Remote-Jobs---Data-Entry-Operator-City-Swap-Network-Inc-Dubai-United-Arab-Emirates,Full Time,"City Swap Network, Inc. -","Dubai, United Arab Emirates "
Senior Data Analyst,https://wuzzuf.net/jobs/p/qYCg3Odt5Ikm-Senior-Data-Analyst-Tamweely-Cairo-Egypt,Full TimeOn-site,Tamweely -,"Shubra, Cairo, Egypt "
Data Annotator,https://wuzzuf.net/jobs/p/g/yWN9fIzBvCR3-Data-Annotator-Truelancer-com-Cairo-Egypt,Full Time,Truelancer.com -,"Cairo, Egypt "
Research And Development Specialist,https://wuzzuf.net/jobs/p/4JR7qWeRDBhZ-Research-And-Development-Specialist-Easy-Group-For-Health-and-Beauty-Care-Alexandria-Egypt,Full TimeOn-site,Easy Group For Health and Beauty Care -,"Bourj Alarab, Alexandria, Egypt "
Java Developer,https://wuzzuf.net/jobs/p/wLNmldmJK5IY-Java-Developer-Spirawn-Washington-D-C-United-States,Full TimeRemote,Spirawn -,"Washington, D.C., United States "
Junior Agronomist,https://wuzzuf.net/jobs/p/krgpzXyfbNQK-Junior-Agronomist-ElBoghdadeyah-Group-Giza-Egypt,Full TimeOn-site,ElBoghdadeyah Group  -,"Sheikh Zayed, Giza, Egypt "
Full Stack Developer,https://wuzzuf.net/jobs/p/QCPTGQ3UtzYk-Full-Stack-Developer-Prometeon-Tyres-Group-–-Egypt-Ex-Pirelli-Tyres-Egypt-Alexandria-Egypt,Full TimeHybrid,Prometeon Tyres Group – Egypt  (Ex-Pirelli Tyres Egypt) -,"Alexandria, Egypt "
HSE Specialist,https://wuzzuf.net/jobs/p/1qgFUxhxYfm3-HSE-Specialist-Al-Amal-Al-sharif-For-Plastic-Cairo-Egypt,Full TimeOn-site,Al-Amal Al-sharif For Plastic -,"10th of Ramadan City, Cairo, Egypt "
Senior Full Stack Developer .Net + Angular,https://wuzzuf.net/jobs/p/NEdwIQLcmdfm-Senior-Full-Stack-Developer-Net-Angular-ICIS-Cairo-Egypt,Full TimeHybrid,ICIS -,"New Cairo, Cairo, Egypt "
Shopify Developer,https://wuzzuf.net/jobs/p/mcwR3dSxtjUg-Shopify-Developer-Bevatel-Giza-Egypt,Full TimeOn-site,Bevatel -,"Dokki, Giza, Egypt "
Food Safety Officer,https://wuzzuf.net/jobs/p/HRU2klPnJQfL-Food-Safety-Officer-Kode-Clubs---Hassan-Allam-Sports-Clubs-Cairo-Egypt,Full TimeOn-site,Kode Clubs - Hassan Allam Sports Clubs -,"New Cairo, Cairo, Egypt "
Software Tester,https://wuzzuf.net/jobs/p/ToP6jxycBCkI-Software-Tester-tamaz-Cairo-Egypt,Full TimeRemote,tamaz -,"Cairo, Egypt "
ERP Consultant,https://wuzzuf.net/jobs/p/xX0sX1g5h5ZV-ERP-Consultant-Noases-Cairo-Egypt,Full TimeOn-site,Noases -,"Nasr City, Cairo, Egypt "
Senior Testing/Quality Assurance,https://wuzzuf.net/jobs/p/8KnChSufnSsG-Senior-TestingQuality-Assurance-Sulfah-Cairo-Egypt,Full TimeOn-site,Sulfah -,"Maadi, Cairo, Egypt "
IT Operations Specialist,https://wuzzuf.net/jobs/p/4tI2CBwgqcJu-IT-Operations-Specialist-Döhler-Group-Giza-Egypt,Full TimeOn-site,Döhler Group -,"6th of October, Giza, Egypt "
Python Developer,https://wuzzuf.net/jobs/p/fY1ghD7Eg2xO-Python-Developer-Cairo-Egypt,Full TimeOn-site,Confidential -,"Cairo, Egypt "
IT Help Desk,https://wuzzuf.net/jobs/p/aktE7x8i9xDG-IT-Help-Desk-Delta-Egypt-For-Lighting-Cairo-Egypt,Full TimeOn-site,Delta Egypt For Lighting  -,"Obour City, Cairo, Egypt "
IT Specialist,https://wuzzuf.net/jobs/p/H2pYkl12ADqW-IT-Specialist-Samir-and-Aly-Stationery-Houses-and-Co-Cairo-Egypt,Full TimeOn-site,Samir and Aly Stationery Houses and Co. -,"Nasr City, Cairo, Egypt "
Senior Developer php,https://wuzzuf.net/jobs/p/kJccKfAVZ9K4-Senior-Developer-php-Munich-Germany,Full TimePart TimeRemote,Confidential -,"Munich, Germany "
Oracle Fusion SCM Support Specialist,https://wuzzuf.net/jobs/p/fzpt4QFnJtJ4-Oracle-Fusion-SCM-Support-Specialist-Cairo-Egypt,Full TimeOn-site,Confidential -,"10th of Ramadan City, Cairo, Egypt "
Senior IOS Developer,https://wuzzuf.net/jobs/p/wQLGpGmugxpb-Senior-IOS-Developer-NEXT-Munich-GmbH-Cairo-Egypt,Full TimeHybrid,NEXT-Munich GmbH -,"Downtown, Cairo, Egypt "
System Administrator,https://wuzzuf.net/jobs/p/0qke9gkMPm05-System-Administrator-PICO-Cairo-Egypt,Full TimeOn-site,PICO -,"Zamalek, Cairo, Egypt "
Technical Support Engineer - Air Conditioning,https://wuzzuf.net/jobs/p/hza1Hzr3ZjKv-Technical-Support-Engineer---Air-Conditioning-LG-Electronics-Cairo-Egypt,Full TimeOn-site,LG Electronics -,"Katameya, Cairo, Egypt "
Devops Engineer,https://wuzzuf.net/jobs/p/6p1HM34RqFee-Devops-Engineer-waffarha-com-Cairo-Egypt,Full TimeHybrid,waffarha.com -,"Downtown, Cairo, Egypt "
Senior Backend Laravel Developer (Experienced),https://wuzzuf.net/jobs/p/638v9Befd96j-Senior-Backend-Laravel-Developer-Experienced-Road9-Media-Cairo-Egypt,Full TimeRemote,Road9 Media -,"Maadi, Cairo, Egypt "
Junior Operations Engineer - Network/Cloud,https://wuzzuf.net/jobs/p/myX0lB729neB-Junior-Operations-Engineer---NetworkCloud-Link-Datacenter-Giza-Egypt,Full TimeOn-site,Link Datacenter -,"Giza, Egypt "
Chief Technology Officer,https://wuzzuf.net/jobs/p/pzWy1Vl4obHP-Chief-Technology-Officer-Khobar-Saudi-Arabia,Full TimeOn-site,Confidential -,"Khobar, Saudi Arabia "
Laravel Developer,https://wuzzuf.net/jobs/p/dttdTvSS9fOl-Laravel-Developer-Marketopia-Programming-and-Marketing-Alexandria-Egypt,Full TimeOn-site,Marketopia Programming and Marketing   -,"Alexandria, Egypt "
Database Administrator,https://wuzzuf.net/jobs/p/dja65qR8HNN1-Database-Administrator-Erada-Cairo-Egypt,Full TimeOn-site,Erada -,"Maadi, Cairo, Egypt "
