Title,Link,Job Type,Campany,Location
"Graduate Technical Sales Representative - UAE National, AWS",https://wuzzuf.net/jobs/p/g/S9heSQ3F7opp-Graduate-Technical-Sales-Representative---UAE-National-AWS-Amazon-Web-Services-AWS-Dubai-United-Arab-Emirates,Full Time,Amazon Web Services (AWS) -,"Dubai, United Arab Emirates "
Lead Power Engineer (3 Months),https://wuzzuf.net/jobs/p/g/9zgWraXPQKwW-Lead-Power-Engineer-3-Months-Jacobs-Engineering-Group-Inc-Riyadh-Saudi-Arabia,Full Time,Jacobs Engineering Group Inc -,"Riyadh, Saudi Arabia "
Lead Power Engineer (3 Months),https://wuzzuf.net/jobs/p/g/e7GOXNzkbc6X-Lead-Power-Engineer-3-Months-Jacobs-Riyadh-Saudi-Arabia,Full Time,Jacobs -,"Riyadh, Saudi Arabia "
Project Director - Delivery Management,https://wuzzuf.net/jobs/p/g/e05RVt01Kw0P-Project-Director---Delivery-Management-AtkinsRéalis-Riyadh-Saudi-Arabia,Full Time,AtkinsRéalis -,"Riyadh, Saudi Arabia "
"TEAM LEADER, HSE (TECHNICAL RISK)",https://wuzzuf.net/jobs/p/g/XTg042RMEHQ9-TEAM-LEADER-HSE-TECHNICAL-RISK-Abu-Dhabi-National-Oil-Company-Abu-Dhabi-United-Arab-Emirates,Full Time,Abu Dhabi National Oil Company -,"Abu Dhabi, United Arab Emirates "
Solution Consultant Middle East,https://wuzzuf.net/jobs/p/g/Ogel57FHMpMv-Solution-Consultant-Middle-East-Denodo-Riyadh-Saudi-Arabia,Full Time,Denodo -,"Riyadh, Saudi Arabia "
Project Manager Assistant,https://wuzzuf.net/jobs/p/g/GpyUq3NL5wto-Project-Manager-Assistant-Jacobs-Riyadh-Saudi-Arabia,Full Time,Jacobs -,"Riyadh, Saudi Arabia "
Project Manager Assistant,https://wuzzuf.net/jobs/p/g/Cj9DVGn9QPZd-Project-Manager-Assistant-Jacobs-Engineering-Group-Inc-Riyadh-Saudi-Arabia,Full Time,Jacobs Engineering Group Inc -,"Riyadh, Saudi Arabia "
Network engineer,https://wuzzuf.net/jobs/p/g/0G0WwBDUHp7q-Network-engineer-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Senior Consultant - Energy,https://wuzzuf.net/jobs/p/g/n5vupI6yCJB5-Senior-Consultant---Energy-Hill-Knowlton-Dubai-United-Arab-Emirates,Full Time,Hill & Knowlton -,"Dubai, United Arab Emirates "
Resident Site Manager Nawah,https://wuzzuf.net/jobs/p/g/fEkT0iC9tyKF-Resident-Site-Manager-Nawah-Westinghouse-Electric-Company-Dubai-United-Arab-Emirates,Full Time,Westinghouse Electric Company -,"Dubai, United Arab Emirates "
Information Security Consultant,https://wuzzuf.net/jobs/p/g/l9dZlRSZvJWC-Information-Security-Consultant-Turner-Townsend-Dubai-United-Arab-Emirates,Full Time,Turner & Townsend -,"Dubai, United Arab Emirates "
Software Engineering Analyst,https://wuzzuf.net/jobs/p/g/lcnrWPIWIeO1-Software-Engineering-Analyst-Accenture-Dubai-United-Arab-Emirates,Full Time,Accenture -,"Dubai, United Arab Emirates "
AWS Graduate Technical Sales Representative,https://wuzzuf.net/jobs/p/g/ojSPSZNl8ifa-AWS-Graduate-Technical-Sales-Representative-Amazon-Web-Services-AWS-Dubai-United-Arab-Emirates,Full Time,Amazon Web Services (AWS) -,"Dubai, United Arab Emirates "
Solution Architect (Super iPaaS),https://wuzzuf.net/jobs/p/g/6E5tNbVCRtkU-Solution-Architect-Super-iPaaS-Software-AG-Riyadh-Saudi-Arabia,Full Time,Software AG -,"Riyadh, Saudi Arabia "
Maintenance Team Leader,https://wuzzuf.net/jobs/p/g/eMRQSQBZ9qX6-Maintenance-Team-Leader-AtkinsRéalis-Doha-Qatar,Full Time,AtkinsRéalis -,"Doha, Qatar "
Research Associate,https://wuzzuf.net/jobs/p/g/j6MIf5zRA5bl-Research-Associate-Preqin-Dubai-United-Arab-Emirates,Full Time,Preqin -,"Dubai, United Arab Emirates "
Quality Assurance Specialist Gulf Countries,https://wuzzuf.net/jobs/p/g/Z7n3kJwPFYIH-Quality-Assurance-Specialist-Gulf-Countries-Merck-Group-Dubai-United-Arab-Emirates,Full Time,Merck Group -,"Dubai, United Arab Emirates "
Security Consulting Consultant,https://wuzzuf.net/jobs/p/g/TFLyct79Tlng-Security-Consulting-Consultant-Accenture-Middle-East-Riyadh-Saudi-Arabia,Full Time,Accenture Middle East -,"Riyadh, Saudi Arabia "
Delivery Executive,https://wuzzuf.net/jobs/p/g/xBvJY1LTAOzx-Delivery-Executive-SAP---Germany-Dubai-United-Arab-Emirates,Full Time,SAP - Germany -,"Dubai, United Arab Emirates "
TAHALUF - Marketing Director,https://wuzzuf.net/jobs/p/g/qV3b5xULsc7U-TAHALUF---Marketing-Director-Informa-Connect-of-Informa-PLC-Riyadh-Saudi-Arabia,Full Time,Informa Connect of Informa PLC -,"Riyadh, Saudi Arabia "
Solution Engineer,https://wuzzuf.net/jobs/p/g/gdMVVh0uKiVC-Solution-Engineer-Nintex-Dubai-United-Arab-Emirates,Full Time,Nintex -,"Dubai, United Arab Emirates "
"Engineer, Operation Planning",https://wuzzuf.net/jobs/p/g/WITlh8wHTuZ1-Engineer-Operation-Planning-SABIC-Riyadh-Saudi-Arabia,Full Time,SABIC -,"Riyadh, Saudi Arabia "
BIM Coordinator,https://wuzzuf.net/jobs/p/g/bMtrONEap4Yp-BIM-Coordinator-AtkinsRéalis-Dubai-United-Arab-Emirates,Full Time,AtkinsRéalis -,"Dubai, United Arab Emirates "
FM Manager-Civil | Al Futtaim Engineering | Facilites Management,https://wuzzuf.net/jobs/p/g/gEgzsahXuIr3-FM-Manager-Civil-Al-Futtaim-Engineering-Facilites-Management-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Senior Project Manager - Commercial Offices,https://wuzzuf.net/jobs/p/g/fIwIeDARfv12-Senior-Project-Manager---Commercial-Offices-AtkinsRéalis-Riyadh-Saudi-Arabia,Full Time,AtkinsRéalis -,"Riyadh, Saudi Arabia "
"Solutions Engineer, Middle East",https://wuzzuf.net/jobs/p/g/ILvkkdBg1PzL-Solutions-Engineer-Middle-East-Cloudflare-Dubai-United-Arab-Emirates,Full Time,Cloudflare -,"Dubai, United Arab Emirates "
Head of English,https://wuzzuf.net/jobs/p/g/RKszjwcJmOP6-Head-of-English-International-Schools-Partnership-Limited-Dubai-United-Arab-Emirates,Full Time,International Schools Partnership Limited -,"Dubai, United Arab Emirates "
"Senior Sales Representative, KSA",https://wuzzuf.net/jobs/p/g/xTTA6RnR9qPm-Senior-Sales-Representative-KSA-LRQA-Riyadh-Saudi-Arabia,Full Time,LRQA -,"Riyadh, Saudi Arabia "
